time,latitude,longitude,chlor_a (mg m-3)
2003-04-16T12:00:00Z,-16.00,148.00,0.07
2003-04-16T12:00:00Z,-16.00,149.00,0.08
2003-04-16T12:00:00Z,-16.00,150.00,0.08
2003-04-16T12:00:00Z,-16.00,151.00,0.08
2003-04-16T12:00:00Z,-16.00,152.00,0.08
2003-04-16T12:00:00Z,-16.00,153.00,0.08
2003-04-16T12:00:00Z,-16.00,154.00,0.08
2003-04-16T12:00:00Z,-15.00,145.00,0.82
2003-04-16T12:00:00Z,-15.00,146.00,0.14
2003-04-16T12:00:00Z,-15.00,147.00,0.06
2003-04-16T12:00:00Z,-15.00,148.00,0.07
2003-04-16T12:00:00Z,-15.00,149.00,0.07
2003-04-16T12:00:00Z,-15.00,150.00,0.07
2003-04-16T12:00:00Z,-15.00,151.00,0.08
2003-04-16T12:00:00Z,-15.00,152.00,0.07
2003-04-16T12:00:00Z,-15.00,153.00,0.08
2003-04-16T12:00:00Z,-15.00,154.00,0.08
2003-04-16T12:00:00Z,-14.00,144.00,0.92
2003-04-16T12:00:00Z,-14.00,145.00,0.22
2003-04-16T12:00:00Z,-14.00,146.00,0.07
2003-04-16T12:00:00Z,-14.00,147.00,0.07
2003-04-16T12:00:00Z,-14.00,148.00,0.07
2003-04-16T12:00:00Z,-14.00,149.00,0.08
2003-04-16T12:00:00Z,-14.00,150.00,0.07
2003-04-16T12:00:00Z,-14.00,151.00,0.06
2003-04-16T12:00:00Z,-14.00,152.00,0.06
2003-04-16T12:00:00Z,-14.00,153.00,0.07
2003-04-16T12:00:00Z,-14.00,154.00,0.07
2003-04-16T12:00:00Z,-13.00,143.00,1.19
2003-04-16T12:00:00Z,-13.00,144.00,0.27
2003-04-16T12:00:00Z,-13.00,145.00,0.11
2003-04-16T12:00:00Z,-13.00,146.00,0.09
2003-04-16T12:00:00Z,-13.00,147.00,0.08
2003-04-16T12:00:00Z,-13.00,148.00,0.10
2003-04-16T12:00:00Z,-13.00,149.00,0.11
2003-04-16T12:00:00Z,-13.00,150.00,0.10
2003-04-16T12:00:00Z,-13.00,151.00,0.08
2003-04-16T12:00:00Z,-13.00,152.00,0.08
2003-04-16T12:00:00Z,-13.00,153.00,0.08
2003-04-16T12:00:00Z,-13.00,154.00,0.08
2003-04-16T12:00:00Z,-12.00,142.00,1.83
2003-04-16T12:00:00Z,-12.00,143.00,0.74
2003-04-16T12:00:00Z,-12.00,144.00,0.19
2003-04-16T12:00:00Z,-12.00,145.00,0.14
2003-04-16T12:00:00Z,-12.00,146.00,0.14
2003-04-16T12:00:00Z,-12.00,147.00,0.10
2003-04-16T12:00:00Z,-12.00,148.00,0.10
2003-04-16T12:00:00Z,-12.00,149.00,0.13
2003-04-16T12:00:00Z,-12.00,150.00,0.12
2003-04-16T12:00:00Z,-12.00,151.00,0.10
2003-04-16T12:00:00Z,-12.00,152.00,0.10
2003-04-16T12:00:00Z,-12.00,153.00,0.12
2003-04-16T12:00:00Z,-12.00,154.00,0.15
2003-04-16T12:00:00Z,-11.00,142.00,1.42
2003-04-16T12:00:00Z,-11.00,143.00,0.72
2003-04-16T12:00:00Z,-11.00,144.00,0.24
2003-04-16T12:00:00Z,-11.00,145.00,0.10
2003-04-16T12:00:00Z,-11.00,146.00,0.21
2003-04-16T12:00:00Z,-11.00,147.00,0.20
2003-04-16T12:00:00Z,-11.00,148.00,0.15
2003-04-16T12:00:00Z,-11.00,149.00,0.16
2003-04-16T12:00:00Z,-11.00,150.00,0.21
2003-04-16T12:00:00Z,-11.00,151.00,0.31
2003-04-16T12:00:00Z,-11.00,152.00,0.28
2003-04-16T12:00:00Z,-11.00,153.00,0.29
2003-04-16T12:00:00Z,-11.00,154.00,0.13
2003-04-16T12:00:00Z,-10.00,142.00,1.58
2003-04-16T12:00:00Z,-10.00,143.00,0.56
2003-04-16T12:00:00Z,-10.00,144.00,0.36
2003-04-16T12:00:00Z,-10.00,145.00,0.13
2003-04-16T12:00:00Z,-10.00,146.00,0.25
2003-04-16T12:00:00Z,-10.00,147.00,0.38
2003-04-16T12:00:00Z,-10.00,148.00,0.57
2003-04-16T12:00:00Z,-10.00,149.00,0.67
2003-04-16T12:00:00Z,-10.00,150.00,0.26
2003-04-16T12:00:00Z,-10.00,151.00,0.25
2003-04-16T12:00:00Z,-10.00,152.00,0.14
2003-04-16T12:00:00Z,-10.00,153.00,0.10
2003-04-16T12:00:00Z,-10.00,154.00,0.08
2003-04-16T12:00:00Z,-9.00,142.00,3.04
2003-04-16T12:00:00Z,-9.00,143.00,3.35
2003-04-16T12:00:00Z,-9.00,144.00,0.77
2003-04-16T12:00:00Z,-9.00,145.00,0.17
2003-04-16T12:00:00Z,-9.00,146.00,0.19
2003-04-16T12:00:00Z,-9.00,147.00,1.04
2003-04-16T12:00:00Z,-9.00,149.00,0.30
2003-04-16T12:00:00Z,-9.00,150.00,0.21
2003-04-16T12:00:00Z,-9.00,151.00,0.19
2003-04-16T12:00:00Z,-9.00,152.00,0.21
2003-04-16T12:00:00Z,-9.00,153.00,0.14
2003-04-16T12:00:00Z,-9.00,154.00,0.09
2003-05-16T12:00:00Z,-24.00,151.00,1.44
2003-05-16T12:00:00Z,-24.00,152.00,0.43
2003-05-16T12:00:00Z,-24.00,153.00,0.22
2003-05-16T12:00:00Z,-24.00,154.00,0.17
2003-05-16T12:00:00Z,-23.00,151.00,0.71
2003-05-16T12:00:00Z,-23.00,152.00,0.40
2003-05-16T12:00:00Z,-23.00,153.00,0.19
2003-05-16T12:00:00Z,-23.00,154.00,0.14
2003-05-16T12:00:00Z,-22.00,149.00,2.19
2003-05-16T12:00:00Z,-22.00,150.00,1.71
2003-05-16T12:00:00Z,-22.00,151.00,0.53
2003-05-16T12:00:00Z,-22.00,152.00,0.40
2003-05-16T12:00:00Z,-22.00,153.00,0.22
2003-05-16T12:00:00Z,-22.00,154.00,0.13
2003-05-16T12:00:00Z,-21.00,149.00,1.14
2003-05-16T12:00:00Z,-21.00,150.00,0.54
2003-05-16T12:00:00Z,-21.00,151.00,0.56
2003-05-16T12:00:00Z,-21.00,152.00,0.27
2003-05-16T12:00:00Z,-21.00,153.00,0.14
2003-05-16T12:00:00Z,-21.00,154.00,0.11
2003-05-16T12:00:00Z,-20.00,148.00,0.82
2003-05-16T12:00:00Z,-20.00,149.00,0.57
2003-05-16T12:00:00Z,-20.00,150.00,0.51
2003-05-16T12:00:00Z,-20.00,151.00,0.19
2003-05-16T12:00:00Z,-20.00,152.00,0.10
2003-05-16T12:00:00Z,-20.00,153.00,0.10
2003-05-16T12:00:00Z,-20.00,154.00,0.09
2003-05-16T12:00:00Z,-19.00,146.00,2.19
2003-05-16T12:00:00Z,-19.00,147.00,1.03
2003-05-16T12:00:00Z,-19.00,148.00,0.33
2003-05-16T12:00:00Z,-19.00,149.00,0.23
2003-05-16T12:00:00Z,-19.00,150.00,0.12
2003-05-16T12:00:00Z,-19.00,151.00,0.09
2003-05-16T12:00:00Z,-19.00,152.00,0.09
2003-05-16T12:00:00Z,-19.00,153.00,0.09
2003-05-16T12:00:00Z,-19.00,154.00,0.09
2003-05-16T12:00:00Z,-18.00,146.00,0.82
2003-05-16T12:00:00Z,-18.00,147.00,0.24
2003-05-16T12:00:00Z,-18.00,148.00,0.10
2003-05-16T12:00:00Z,-18.00,149.00,0.13
2003-05-16T12:00:00Z,-18.00,150.00,0.12
2003-05-16T12:00:00Z,-18.00,151.00,0.11
2003-05-16T12:00:00Z,-18.00,152.00,0.09
2003-05-16T12:00:00Z,-18.00,153.00,0.09
2003-05-16T12:00:00Z,-18.00,154.00,0.08
2003-05-16T12:00:00Z,-17.00,145.00,2.19
2003-05-16T12:00:00Z,-17.00,146.00,0.56
2003-05-16T12:00:00Z,-17.00,147.00,0.11
2003-05-16T12:00:00Z,-17.00,148.00,0.10
2003-05-16T12:00:00Z,-17.00,149.00,0.12
2003-05-16T12:00:00Z,-17.00,150.00,0.17
2003-05-16T12:00:00Z,-17.00,151.00,0.11
2003-05-16T12:00:00Z,-17.00,152.00,0.11
2003-05-16T12:00:00Z,-17.00,153.00,0.08
2003-05-16T12:00:00Z,-17.00,154.00,0.08
2003-05-16T12:00:00Z,-16.00,145.00,0.94
2003-05-16T12:00:00Z,-16.00,146.00,0.27
2003-05-16T12:00:00Z,-16.00,147.00,0.10
2003-05-16T12:00:00Z,-16.00,148.00,0.11
2003-05-16T12:00:00Z,-16.00,149.00,0.14
2003-05-16T12:00:00Z,-16.00,150.00,0.14
2003-05-16T12:00:00Z,-16.00,151.00,0.08
2003-05-16T12:00:00Z,-16.00,152.00,0.08
2003-05-16T12:00:00Z,-16.00,153.00,0.09
2003-05-16T12:00:00Z,-16.00,154.00,0.09
2003-05-16T12:00:00Z,-15.00,145.00,1.22
2003-05-16T12:00:00Z,-15.00,146.00,0.17
2003-05-16T12:00:00Z,-15.00,147.00,0.10
2003-05-16T12:00:00Z,-15.00,148.00,0.11
2003-05-16T12:00:00Z,-15.00,149.00,0.09
2003-05-16T12:00:00Z,-15.00,150.00,0.08
2003-05-16T12:00:00Z,-15.00,151.00,0.07
2003-05-16T12:00:00Z,-15.00,152.00,0.07
2003-05-16T12:00:00Z,-15.00,153.00,0.07
2003-05-16T12:00:00Z,-15.00,154.00,0.08
2003-05-16T12:00:00Z,-14.00,144.00,1.13
2003-05-16T12:00:00Z,-14.00,145.00,0.40
2003-05-16T12:00:00Z,-14.00,146.00,0.09
2003-05-16T12:00:00Z,-14.00,147.00,0.13
2003-05-16T12:00:00Z,-14.00,148.00,0.13
2003-05-16T12:00:00Z,-14.00,149.00,0.11
2003-05-16T12:00:00Z,-14.00,150.00,0.09
2003-05-16T12:00:00Z,-14.00,151.00,0.07
2003-05-16T12:00:00Z,-14.00,152.00,0.07
2003-05-16T12:00:00Z,-14.00,153.00,0.08
2003-05-16T12:00:00Z,-14.00,154.00,0.07
2003-05-16T12:00:00Z,-13.00,143.00,0.65
2003-05-16T12:00:00Z,-13.00,144.00,0.30
2003-05-16T12:00:00Z,-13.00,145.00,0.12
2003-05-16T12:00:00Z,-13.00,146.00,0.13
2003-05-16T12:00:00Z,-13.00,147.00,0.15
2003-05-16T12:00:00Z,-13.00,148.00,0.14
2003-05-16T12:00:00Z,-13.00,149.00,0.14
2003-05-16T12:00:00Z,-13.00,150.00,0.13
2003-05-16T12:00:00Z,-13.00,151.00,0.11
2003-05-16T12:00:00Z,-13.00,152.00,0.10
2003-05-16T12:00:00Z,-13.00,153.00,0.10
2003-05-16T12:00:00Z,-13.00,154.00,0.09
2003-05-16T12:00:00Z,-12.00,142.00,1.43
2003-05-16T12:00:00Z,-12.00,143.00,0.59
2003-05-16T12:00:00Z,-12.00,144.00,0.22
2003-05-16T12:00:00Z,-12.00,145.00,0.13
2003-05-16T12:00:00Z,-12.00,146.00,0.13
2003-05-16T12:00:00Z,-12.00,147.00,0.14
2003-05-16T12:00:00Z,-12.00,148.00,0.15
2003-05-16T12:00:00Z,-12.00,149.00,0.15
2003-05-16T12:00:00Z,-12.00,150.00,0.16
2003-05-16T12:00:00Z,-12.00,151.00,0.15
2003-05-16T12:00:00Z,-12.00,152.00,0.14
2003-05-16T12:00:00Z,-12.00,153.00,0.16
2003-05-16T12:00:00Z,-12.00,154.00,0.18
2003-05-16T12:00:00Z,-11.00,142.00,1.21
2003-05-16T12:00:00Z,-11.00,143.00,0.43
2003-05-16T12:00:00Z,-11.00,144.00,0.19
2003-05-16T12:00:00Z,-11.00,145.00,0.12
2003-05-16T12:00:00Z,-11.00,146.00,0.12
2003-05-16T12:00:00Z,-11.00,147.00,0.12
2003-05-16T12:00:00Z,-11.00,148.00,0.14
2003-05-16T12:00:00Z,-11.00,149.00,0.15
2003-05-16T12:00:00Z,-11.00,150.00,0.26
2003-05-16T12:00:00Z,-11.00,151.00,0.29
2003-05-16T12:00:00Z,-11.00,152.00,0.26
2003-05-16T12:00:00Z,-11.00,153.00,0.27
2003-05-16T12:00:00Z,-11.00,154.00,0.17
2003-05-16T12:00:00Z,-10.00,142.00,0.97
2003-05-16T12:00:00Z,-10.00,143.00,0.51
2003-05-16T12:00:00Z,-10.00,144.00,0.38
2003-05-16T12:00:00Z,-10.00,145.00,0.16
2003-05-16T12:00:00Z,-10.00,146.00,0.14
2003-05-16T12:00:00Z,-10.00,147.00,0.23
2003-05-16T12:00:00Z,-10.00,148.00,0.66
2003-05-16T12:00:00Z,-10.00,149.00,0.81
2003-05-16T12:00:00Z,-10.00,150.00,0.41
2003-05-16T12:00:00Z,-10.00,151.00,0.25
2003-05-16T12:00:00Z,-10.00,152.00,0.14
2003-05-16T12:00:00Z,-10.00,153.00,0.13
2003-05-16T12:00:00Z,-10.00,154.00,0.14
2003-05-16T12:00:00Z,-9.00,142.00,2.50
2003-05-16T12:00:00Z,-9.00,143.00,2.50
2003-05-16T12:00:00Z,-9.00,144.00,1.35
2003-05-16T12:00:00Z,-9.00,145.00,0.24
2003-05-16T12:00:00Z,-9.00,146.00,0.27
2003-05-16T12:00:00Z,-9.00,147.00,1.03
2003-05-16T12:00:00Z,-9.00,149.00,0.35
2003-05-16T12:00:00Z,-9.00,150.00,0.24
2003-05-16T12:00:00Z,-9.00,151.00,0.19
2003-05-16T12:00:00Z,-9.00,152.00,0.20
2003-05-16T12:00:00Z,-9.00,153.00,0.18
2003-05-16T12:00:00Z,-9.00,154.00,0.15
2003-06-16T12:00:00Z,-24.00,151.00,1.00
2003-06-16T12:00:00Z,-24.00,152.00,0.37
2003-06-16T12:00:00Z,-24.00,153.00,0.20
2003-06-16T12:00:00Z,-24.00,154.00,0.19
2003-06-16T12:00:00Z,-23.00,151.00,0.68
2003-06-16T12:00:00Z,-23.00,152.00,0.34
2003-06-16T12:00:00Z,-23.00,153.00,0.22
2003-06-16T12:00:00Z,-23.00,154.00,0.20
2003-06-16T12:00:00Z,-22.00,149.00,2.12
2003-06-16T12:00:00Z,-22.00,150.00,1.37
2003-06-16T12:00:00Z,-22.00,151.00,0.45
2003-06-16T12:00:00Z,-22.00,152.00,0.41
2003-06-16T12:00:00Z,-22.00,153.00,0.26
2003-06-16T12:00:00Z,-22.00,154.00,0.16
2003-06-16T12:00:00Z,-21.00,149.00,0.87
2003-06-16T12:00:00Z,-21.00,150.00,0.45
2003-06-16T12:00:00Z,-21.00,151.00,0.54
2003-06-16T12:00:00Z,-21.00,152.00,0.29
2003-06-16T12:00:00Z,-21.00,153.00,0.17
2003-06-16T12:00:00Z,-21.00,154.00,0.12
2003-06-16T12:00:00Z,-20.00,148.00,0.60
2003-06-16T12:00:00Z,-20.00,149.00,0.51
2003-06-16T12:00:00Z,-20.00,150.00,0.48
2003-06-16T12:00:00Z,-20.00,151.00,0.22
2003-06-16T12:00:00Z,-20.00,152.00,0.13
2003-06-16T12:00:00Z,-20.00,153.00,0.13
2003-06-16T12:00:00Z,-20.00,154.00,0.11
2003-06-16T12:00:00Z,-19.00,146.00,1.55
2003-06-16T12:00:00Z,-19.00,147.00,0.81
2003-06-16T12:00:00Z,-19.00,148.00,0.27
2003-06-16T12:00:00Z,-19.00,149.00,0.21
2003-06-16T12:00:00Z,-19.00,150.00,0.13
2003-06-16T12:00:00Z,-19.00,151.00,0.13
2003-06-16T12:00:00Z,-19.00,152.00,0.12
2003-06-16T12:00:00Z,-19.00,153.00,0.11
2003-06-16T12:00:00Z,-19.00,154.00,0.10
2003-06-16T12:00:00Z,-18.00,146.00,0.78
2003-06-16T12:00:00Z,-18.00,147.00,0.23
2003-06-16T12:00:00Z,-18.00,148.00,0.14
2003-06-16T12:00:00Z,-18.00,149.00,0.13
2003-06-16T12:00:00Z,-18.00,150.00,0.11
2003-06-16T12:00:00Z,-18.00,151.00,0.11
2003-06-16T12:00:00Z,-18.00,152.00,0.10
2003-06-16T12:00:00Z,-18.00,153.00,0.10
2003-06-16T12:00:00Z,-18.00,154.00,0.10
2003-06-16T12:00:00Z,-17.00,145.00,2.80
2003-06-16T12:00:00Z,-17.00,146.00,0.52
2003-06-16T12:00:00Z,-17.00,147.00,0.14
2003-06-16T12:00:00Z,-17.00,148.00,0.12
2003-06-16T12:00:00Z,-17.00,149.00,0.13
2003-06-16T12:00:00Z,-17.00,150.00,0.12
2003-06-16T12:00:00Z,-17.00,151.00,0.10
2003-06-16T12:00:00Z,-17.00,152.00,0.11
2003-06-16T12:00:00Z,-17.00,153.00,0.10
2003-06-16T12:00:00Z,-17.00,154.00,0.12
2003-06-16T12:00:00Z,-16.00,145.00,0.75
2003-06-16T12:00:00Z,-16.00,146.00,0.25
2003-06-16T12:00:00Z,-16.00,147.00,0.13
2003-06-16T12:00:00Z,-16.00,148.00,0.13
2003-06-16T12:00:00Z,-16.00,149.00,0.12
2003-06-16T12:00:00Z,-16.00,150.00,0.13
2003-06-16T12:00:00Z,-16.00,151.00,0.12
2003-06-16T12:00:00Z,-16.00,152.00,0.12
2003-06-16T12:00:00Z,-16.00,153.00,0.11
2003-06-16T12:00:00Z,-16.00,154.00,0.10
2003-06-16T12:00:00Z,-15.00,145.00,0.94
2003-06-16T12:00:00Z,-15.00,146.00,0.19
2003-06-16T12:00:00Z,-15.00,147.00,0.13
2003-06-16T12:00:00Z,-15.00,148.00,0.11
2003-06-16T12:00:00Z,-15.00,149.00,0.10
2003-06-16T12:00:00Z,-15.00,150.00,0.11
2003-06-16T12:00:00Z,-15.00,151.00,0.10
2003-06-16T12:00:00Z,-15.00,152.00,0.11
2003-06-16T12:00:00Z,-15.00,153.00,0.11
2003-06-16T12:00:00Z,-15.00,154.00,0.10
2003-06-16T12:00:00Z,-14.00,144.00,0.93
2003-06-16T12:00:00Z,-14.00,145.00,0.30
2003-06-16T12:00:00Z,-14.00,146.00,0.12
2003-06-16T12:00:00Z,-14.00,147.00,0.13
2003-06-16T12:00:00Z,-14.00,148.00,0.10
2003-06-16T12:00:00Z,-14.00,149.00,0.11
2003-06-16T12:00:00Z,-14.00,150.00,0.10
2003-06-16T12:00:00Z,-14.00,151.00,0.10
2003-06-16T12:00:00Z,-14.00,152.00,0.11
2003-06-16T12:00:00Z,-14.00,153.00,0.11
2003-06-16T12:00:00Z,-14.00,154.00,0.11
2003-06-16T12:00:00Z,-13.00,143.00,0.85
2003-06-16T12:00:00Z,-13.00,144.00,0.27
2003-06-16T12:00:00Z,-13.00,145.00,0.10
2003-06-16T12:00:00Z,-13.00,146.00,0.11
2003-06-16T12:00:00Z,-13.00,147.00,0.11
2003-06-16T12:00:00Z,-13.00,148.00,0.12
2003-06-16T12:00:00Z,-13.00,149.00,0.13
2003-06-16T12:00:00Z,-13.00,150.00,0.13
2003-06-16T12:00:00Z,-13.00,151.00,0.12
2003-06-16T12:00:00Z,-13.00,152.00,0.11
2003-06-16T12:00:00Z,-13.00,153.00,0.11
2003-06-16T12:00:00Z,-13.00,154.00,0.11
2003-06-16T12:00:00Z,-12.00,142.00,2.13
2003-06-16T12:00:00Z,-12.00,143.00,0.54
2003-06-16T12:00:00Z,-12.00,144.00,0.23
2003-06-16T12:00:00Z,-12.00,145.00,0.13
2003-06-16T12:00:00Z,-12.00,146.00,0.17
2003-06-16T12:00:00Z,-12.00,147.00,0.16
2003-06-16T12:00:00Z,-12.00,148.00,0.15
2003-06-16T12:00:00Z,-12.00,149.00,0.13
2003-06-16T12:00:00Z,-12.00,150.00,0.13
2003-06-16T12:00:00Z,-12.00,151.00,0.13
2003-06-16T12:00:00Z,-12.00,152.00,0.14
2003-06-16T12:00:00Z,-12.00,153.00,0.17
2003-06-16T12:00:00Z,-12.00,154.00,0.19
2003-06-16T12:00:00Z,-11.00,142.00,0.93
2003-06-16T12:00:00Z,-11.00,143.00,0.42
2003-06-16T12:00:00Z,-11.00,144.00,0.23
2003-06-16T12:00:00Z,-11.00,145.00,0.14
2003-06-16T12:00:00Z,-11.00,146.00,0.16
2003-06-16T12:00:00Z,-11.00,147.00,0.19
2003-06-16T12:00:00Z,-11.00,148.00,0.19
2003-06-16T12:00:00Z,-11.00,149.00,0.15
2003-06-16T12:00:00Z,-11.00,150.00,0.19
2003-06-16T12:00:00Z,-11.00,151.00,0.26
2003-06-16T12:00:00Z,-11.00,152.00,0.24
2003-06-16T12:00:00Z,-11.00,153.00,0.31
2003-06-16T12:00:00Z,-11.00,154.00,0.19
2003-06-16T12:00:00Z,-10.00,142.00,0.85
2003-06-16T12:00:00Z,-10.00,143.00,0.49
2003-06-16T12:00:00Z,-10.00,144.00,0.38
2003-06-16T12:00:00Z,-10.00,145.00,0.18
2003-06-16T12:00:00Z,-10.00,146.00,0.17
2003-06-16T12:00:00Z,-10.00,147.00,0.30
2003-06-16T12:00:00Z,-10.00,148.00,0.52
2003-06-16T12:00:00Z,-10.00,149.00,0.62
2003-06-16T12:00:00Z,-10.00,150.00,0.38
2003-06-16T12:00:00Z,-10.00,151.00,0.24
2003-06-16T12:00:00Z,-10.00,152.00,0.18
2003-06-16T12:00:00Z,-10.00,153.00,0.14
2003-06-16T12:00:00Z,-10.00,154.00,0.15
2003-06-16T12:00:00Z,-9.00,142.00,2.47
2003-06-16T12:00:00Z,-9.00,143.00,2.14
2003-06-16T12:00:00Z,-9.00,144.00,0.72
2003-06-16T12:00:00Z,-9.00,145.00,0.39
2003-06-16T12:00:00Z,-9.00,146.00,0.39
2003-06-16T12:00:00Z,-9.00,147.00,1.18
2003-06-16T12:00:00Z,-9.00,149.00,0.36
2003-06-16T12:00:00Z,-9.00,150.00,0.23
2003-06-16T12:00:00Z,-9.00,151.00,0.26
2003-06-16T12:00:00Z,-9.00,152.00,0.25
2003-06-16T12:00:00Z,-9.00,153.00,0.24
2003-06-16T12:00:00Z,-9.00,154.00,0.15
2003-07-16T12:00:00Z,-24.00,151.00,0.84
2003-07-16T12:00:00Z,-24.00,152.00,0.39
2003-07-16T12:00:00Z,-24.00,153.00,0.27
2003-07-16T12:00:00Z,-24.00,154.00,0.23
2003-07-16T12:00:00Z,-23.00,151.00,0.66
2003-07-16T12:00:00Z,-23.00,152.00,0.39
2003-07-16T12:00:00Z,-23.00,153.00,0.26
2003-07-16T12:00:00Z,-23.00,154.00,0.19
2003-07-16T12:00:00Z,-22.00,149.00,1.79
2003-07-16T12:00:00Z,-22.00,150.00,1.20
2003-07-16T12:00:00Z,-22.00,151.00,0.40
2003-07-16T12:00:00Z,-22.00,152.00,0.36
2003-07-16T12:00:00Z,-22.00,153.00,0.26
2003-07-16T12:00:00Z,-22.00,154.00,0.17
2003-07-16T12:00:00Z,-21.00,149.00,0.86
2003-07-16T12:00:00Z,-21.00,150.00,0.38
2003-07-16T12:00:00Z,-21.00,151.00,0.46
2003-07-16T12:00:00Z,-21.00,152.00,0.30
2003-07-16T12:00:00Z,-21.00,153.00,0.17
2003-07-16T12:00:00Z,-21.00,154.00,0.13
2003-07-16T12:00:00Z,-20.00,148.00,0.75
2003-07-16T12:00:00Z,-20.00,149.00,0.41
2003-07-16T12:00:00Z,-20.00,150.00,0.39
2003-07-16T12:00:00Z,-20.00,151.00,0.23
2003-07-16T12:00:00Z,-20.00,152.00,0.15
2003-07-16T12:00:00Z,-20.00,153.00,0.12
2003-07-16T12:00:00Z,-20.00,154.00,0.12
2003-07-16T12:00:00Z,-19.00,146.00,2.21
2003-07-16T12:00:00Z,-19.00,147.00,0.96
2003-07-16T12:00:00Z,-19.00,148.00,0.26
2003-07-16T12:00:00Z,-19.00,149.00,0.20
2003-07-16T12:00:00Z,-19.00,150.00,0.14
2003-07-16T12:00:00Z,-19.00,151.00,0.12
2003-07-16T12:00:00Z,-19.00,152.00,0.12
2003-07-16T12:00:00Z,-19.00,153.00,0.11
2003-07-16T12:00:00Z,-19.00,154.00,0.12
2003-07-16T12:00:00Z,-18.00,146.00,0.63
2003-07-16T12:00:00Z,-18.00,147.00,0.20
2003-07-16T12:00:00Z,-18.00,148.00,0.15
2003-07-16T12:00:00Z,-18.00,149.00,0.13
2003-07-16T12:00:00Z,-18.00,150.00,0.13
2003-07-16T12:00:00Z,-18.00,151.00,0.12
2003-07-16T12:00:00Z,-18.00,152.00,0.11
2003-07-16T12:00:00Z,-18.00,153.00,0.11
2003-07-16T12:00:00Z,-18.00,154.00,0.10
2003-07-16T12:00:00Z,-17.00,146.00,0.46
2003-07-16T12:00:00Z,-17.00,147.00,0.13
2003-07-16T12:00:00Z,-17.00,148.00,0.13
2003-07-16T12:00:00Z,-17.00,149.00,0.13
2003-07-16T12:00:00Z,-17.00,150.00,0.14
2003-07-16T12:00:00Z,-17.00,151.00,0.11
2003-07-16T12:00:00Z,-17.00,152.00,0.12
2003-07-16T12:00:00Z,-17.00,153.00,0.11
2003-07-16T12:00:00Z,-17.00,154.00,0.11
2003-07-16T12:00:00Z,-16.00,145.00,0.75
2003-07-16T12:00:00Z,-16.00,146.00,0.26
2003-07-16T12:00:00Z,-16.00,147.00,0.13
2003-07-16T12:00:00Z,-16.00,148.00,0.14
2003-07-16T12:00:00Z,-16.00,149.00,0.14
2003-07-16T12:00:00Z,-16.00,150.00,0.13
2003-07-16T12:00:00Z,-16.00,151.00,0.12
2003-07-16T12:00:00Z,-16.00,152.00,0.11
2003-07-16T12:00:00Z,-16.00,153.00,0.11
2003-07-16T12:00:00Z,-16.00,154.00,0.10
2003-07-16T12:00:00Z,-15.00,145.00,1.16
2003-07-16T12:00:00Z,-15.00,146.00,0.17
2003-07-16T12:00:00Z,-15.00,147.00,0.13
2003-07-16T12:00:00Z,-15.00,148.00,0.13
2003-07-16T12:00:00Z,-15.00,149.00,0.13
2003-07-16T12:00:00Z,-15.00,150.00,0.13
2003-07-16T12:00:00Z,-15.00,151.00,0.13
2003-07-16T12:00:00Z,-15.00,152.00,0.13
2003-07-16T12:00:00Z,-15.00,153.00,0.13
2003-07-16T12:00:00Z,-15.00,154.00,0.14
2003-07-16T12:00:00Z,-14.00,144.00,0.84
2003-07-16T12:00:00Z,-14.00,145.00,0.31
2003-07-16T12:00:00Z,-14.00,146.00,0.13
2003-07-16T12:00:00Z,-14.00,147.00,0.14
2003-07-16T12:00:00Z,-14.00,148.00,0.14
2003-07-16T12:00:00Z,-14.00,149.00,0.15
2003-07-16T12:00:00Z,-14.00,150.00,0.15
2003-07-16T12:00:00Z,-14.00,151.00,0.14
2003-07-16T12:00:00Z,-14.00,152.00,0.13
2003-07-16T12:00:00Z,-14.00,153.00,0.12
2003-07-16T12:00:00Z,-14.00,154.00,0.11
2003-07-16T12:00:00Z,-13.00,143.00,0.92
2003-07-16T12:00:00Z,-13.00,144.00,0.28
2003-07-16T12:00:00Z,-13.00,145.00,0.11
2003-07-16T12:00:00Z,-13.00,146.00,0.12
2003-07-16T12:00:00Z,-13.00,147.00,0.13
2003-07-16T12:00:00Z,-13.00,148.00,0.16
2003-07-16T12:00:00Z,-13.00,149.00,0.16
2003-07-16T12:00:00Z,-13.00,150.00,0.17
2003-07-16T12:00:00Z,-13.00,151.00,0.15
2003-07-16T12:00:00Z,-13.00,152.00,0.13
2003-07-16T12:00:00Z,-13.00,153.00,0.11
2003-07-16T12:00:00Z,-13.00,154.00,0.10
2003-07-16T12:00:00Z,-12.00,142.00,1.80
2003-07-16T12:00:00Z,-12.00,143.00,0.52
2003-07-16T12:00:00Z,-12.00,144.00,0.23
2003-07-16T12:00:00Z,-12.00,145.00,0.14
2003-07-16T12:00:00Z,-12.00,146.00,0.16
2003-07-16T12:00:00Z,-12.00,147.00,0.17
2003-07-16T12:00:00Z,-12.00,148.00,0.16
2003-07-16T12:00:00Z,-12.00,149.00,0.15
2003-07-16T12:00:00Z,-12.00,150.00,0.15
2003-07-16T12:00:00Z,-12.00,151.00,0.14
2003-07-16T12:00:00Z,-12.00,152.00,0.13
2003-07-16T12:00:00Z,-12.00,153.00,0.15
2003-07-16T12:00:00Z,-12.00,154.00,0.18
